Formula,Layer group,Stoichiometry,Energy above hull [eV/atom],Heat of formation [eV/atom],Magnetic,Band gap (PBE) [eV],Band gap (HSE06) [eV],Direct band gap (PBE) [eV],Direct band gap (HSE06) [eV],CBM wrt. vacuum (PBE) [eV],Fermi level wrt. vacuum (PBE) [eV],VBM wrt. vacuum (PBE) [eV],Energy [eV],"Magnetic anisotropy energy, xz [meV/unit cell]","Magnetic anisotropy energy, yz [meV/unit cell]",Vacuum level [eV]
Nb2NiSe6,c2/m11,AB2C6,0.0,-0.703,0.0,0.0,0.2243333333333335,0.0,0.24300000000000033,-4.823333333333333,-5.194,-5.052,-55.125,1.3877787807814457e-17,0.0,2.18
Nb2Te6Ni,c2/m11,AB2C6,0.039,-0.367,0.0,0.0,0.4543333333333328,0.0,0.46266666666666634,-4.693666666666667,-4.635,-4.8020000000000005,-50.433,1.3877787807814457e-17,0.0,2.344
Ta2NiS6,c2/m11,AB2C6,0.0,-0.877,0.0,0.0,0.9016666666666668,0.0,0.9016666666666666,-5.249666666666666,-5.617,-5.659666666666666,-59.245,1.3877787807814457e-17,0.0,2.112
Ta2NiSe6,c2/m11,AB2C6,0.0049999999999999975,-0.686,0.0,0.0,0.2243333333333335,0.0,0.24300000000000033,-4.823333333333333,-5.146,-5.052,-53.951,1.3877787807814457e-17,0.0,2.186
Cu2Br2C4N2H4,p-1,ABCD2E2,0.187,-0.11299999999999999,0.0,0.69,2.528,0.968,2.97,-3.738,-4.083,-4.428,-78.98,1.3877787807814457e-17,0.0,1.259
Sn2Se6P,p-31m,AB2C6,0.071,-0.17999999999999994,0.0,0.0,0.9673333333333332,0.0,1.22,-5.069,-5.396,-5.323666666666667,-35.997,1.3877787807814457e-17,0.0,2.01
Nb2PdS6,c2/m11,AB2C6,0.0,-0.864,0.0,0.0,1.2249999999999999,0.0,1.2249999999999999,-5.027,-5.657,-5.539000000000001,-56.721,1.3877787807814457e-17,0.0,2.116
Nb2PdSe6,c2/m11,AB2C6,0.0,-0.732,0.0,0.0,0.2243333333333335,0.0,0.24300000000000033,-4.823333333333333,-5.188,-5.052,-51.959,1.3877787807814457e-17,0.0,2.198
Nb2PdTe6,c2/m11,AB2C6,0.0010000000000000009,-0.43,0.0,0.0,0.08966666666666656,0.0,0.21166666666666645,-4.381666666666667,-4.621,-4.523666666666666,-47.57,1.3877787807814457e-17,0.0,2.357
PdNi2Se6,p-31m,AB2C6,0.005999999999999998,-0.263,0.0,0.20199999999999996,0.546,0.512,0.9569999999999999,-4.822,-4.923,-5.024,-41.578,1.3877787807814457e-17,0.0,3.534
SnIGe2As2Se2SCl5,p1,ABCD2E2F2G5,0.083,-0.497,0.0,0.668,1.198,0.852,1.388,-5.608,-5.942,-6.276,-50.814,1.3877787807814457e-17,0.0,3.738
Ta2PdS6,c2/m11,AB2C6,0.0,-0.885,0.0,0.0,0.7293333333333334,0.0,0.7293333333333334,-4.935666666666666,-5.585,-5.354666666666667,-55.883,1.3877787807814457e-17,0.0,2.136
Ta2PdSe6,c2/m11,AB2C6,0.0,-0.717,0.0,0.0,0.5690000000000002,0.0,0.5690000000000002,-4.751666666666667,-5.128,-5.136,-50.805,1.3877787807814457e-17,0.0,2.193
PtNb2S6,c2/m11,AB2C6,0.0,-0.885,0.0,0.0,0.5676666666666668,0.0,0.5676666666666668,-5.047,-5.554,-5.415,-59.439,1.3877787807814457e-17,0.0,2.145
PtNb2Se6,c2/m11,AB2C6,0.0,-0.739,0.0,0.0,0.2243333333333335,0.0,0.24300000000000033,-4.823333333333333,-5.065,-5.052,-54.558,1.3877787807814457e-17,0.0,2.223
Ta2PtS6,c2/m11,AB2C6,0.0,-0.902,0.0,0.0,0.7293333333333334,0.0,0.7293333333333334,-4.935666666666666,-5.516,-5.354666666666667,-58.57,1.3877787807814457e-17,0.0,2.158
Ta2PtSe6,c2/m11,AB2C6,0.0,-0.72,0.0,0.0,0.2243333333333335,0.0,0.24300000000000033,-4.823333333333333,-5.029,-5.052,-53.368,1.3877787807814457e-17,0.0,2.226
Zr5SeBr2PS2B,cm11,ABCD2E2F5,0.019000000000000003,-1.373,0.0,0.0,0.752666666666667,0.0,0.7529999999999999,-4.694333333333333,-4.501,-4.967,-80.37,1.3877787807814457e-17,0.0,4.657
ReAg2Br6,p-31m,AB2C6,0.0,-0.335,1.0000000000000002,0.562,1.7293333333333334,0.604,1.8139999999999998,-5.481,-5.762,-6.043,-29.858,0.085,0.067,2.859
ReAg2Cl6,p-31m,AB2C6,0.0,-0.567,1.0000000000000002,0.778,1.8530000000000002,0.78,1.9123333333333332,-5.553,-5.942,-6.331,-33.154,-2.002,-2.036,2.796
ReAg2I6,p-31m,AB2C6,0.08,-0.06499999999999995,1.0000000000000002,0.16900000000000004,1.376,0.16999999999999993,1.405,-5.311,-5.395,-5.48,-26.794,3.344,3.461,3.341
ReAu2F6,p1,AB2C6,0.177,-1.459,1.0000000000000002,0.18199999999999994,1.145,0.32800000000000007,1.331,-6.724,-6.815,-6.906,-40.569,-4.128,-4.191,2.376
ReCu2Cl6,p-3,AB2C6,0.033,-0.554,1.0000000000000002,0.4670000000000001,1.2436666666666667,0.474,1.5303333333333335,-5.194,-5.428,-5.661,-34.707,0.99,1.013,2.872
ReCu2F6,p-1,AB2C6,0.0,-1.673,1.0000000000000002,0.872,1.8376666666666666,0.974,1.9793333333333334,-4.422,-4.857,-5.293,-43.583,5.298,-6.283,2.081
ReI6Cu2,p-3,AB2C6,0.088,-0.017000000000000015,1.0000000000000002,0.17999999999999994,1.592,0.19999999999999996,1.794,-5.06,-5.15,-5.239,-28.034,10.141,10.193,3.358
SbGe2Se6,p-31m,AB2C6,0.096,-0.15400000000000003,0.0,0.0,0.6283333333333334,0.0,0.7456666666666667,-5.154,-5.453,-5.341,-35.722,1.3877787807814457e-17,0.0,2.021
Sn2SbS6,p-31m,AB2C6,0.042,-0.30200000000000005,0.0,0.0,0.9546666666666666,0.0,0.9883333333333333,-5.743666666666666,-5.733,-6.107,-39.704,1.3877787807814457e-17,0.0,1.953
Sn2SbSe6,p-31m,AB2C6,0.023,-0.282,0.0,0.0,1.3316666666666666,0.0,1.3583333333333332,-5.210333333333334,-5.45,-5.547000000000001,-35.953,1.3877787807814457e-17,0.0,1.993
Hf2ZrSe6,p-31m,AB2C6,0.0,-1.359,0.0,0.382,1.212,1.105,2.138,-5.019,-5.21,-5.401,-55.547,1.3877787807814457e-17,0.0,3.849
Ba2As4O12,p-1,AB2C6,0.027,-1.626,0.0,3.182,5.014,3.19,5.027,-4.581,-6.173,-7.764,-113.076,1.3877787807814457e-17,0.0,1.549
Ba2P4O12,p-1,AB2C6,0.079,-2.423,0.0,5.12,6.879,5.124,6.887,-2.637,-5.197,-7.757,-130.214,1.3877787807814457e-17,0.0,1.53
Nb4Br2S12,p-1,AB2C6,0.039,-0.76,0.0,0.3689999999999999,0.8479999999999996,0.4,0.8479999999999999,-4.883,-5.068,-5.253,-107.097,1.3877787807814457e-17,0.0,1.751
Nb4Se12Br2,p-1,AB2C6,0.015,-0.682,0.0,0.617,1.065,0.645,1.0650000000000002,-4.427,-4.735,-5.043,-98.552,1.3877787807814457e-17,0.0,1.826
Nb4Te12Br2,p-1,AB2C6,0.0,-0.449,0.0,0.736,1.18,0.748,1.18,-4.006,-4.374,-4.742,-91.006,1.3877787807814457e-17,0.0,1.961
Ta4Br2S12,p-1,AB2C6,0.086,-0.726,0.0,0.538,0.982,0.538,0.982,-4.597,-4.866,-5.135,-104.44,1.3877787807814457e-17,0.0,1.789
Ta4Se12Br2,p-1,AB2C6,0.043,-0.635,0.0,0.66,1.069,0.66,1.069,-4.252,-4.582,-4.912,-95.661,1.3877787807814457e-17,0.0,1.851
Ta4Te12Br2,p-1,AB2C6,0.0020000000000000018,-0.377,0.0,0.67,1.093,0.67,1.093,-3.95,-4.285,-4.62,-87.674,1.3877787807814457e-17,0.0,1.98
Ca2Ge4F12,p-1,AB2C6,0.0,-2.864,0.0,4.773,5.991999999999999,4.835,6.09,-1.9619999999999997,-4.349,-6.736,-92.681,1.3877787807814457e-17,0.0,1.856
Ca2P4O12,p-1,AB2C6,0.003999999999999997,-2.402,0.0,5.2010000000000005,7.038,5.203,7.042,-3.306,-5.906,-8.507,-130.201,1.3877787807814457e-17,0.0,1.617
Ca2P4S12,p-1,AB2C6,0.069,-0.588,0.0,2.355,3.435,2.448,3.527,-4.181,-5.358,-6.536,-84.995,1.3877787807814457e-17,0.0,1.858
Sn4Ca2Cl12,p-1,AB2C6,0.045,-1.44,0.0,3.519,4.426,3.519,4.426,-2.738,-4.498,-6.258,-67.585,1.3877787807814457e-17,0.0,2.024
Sn4Ca2F12,p-1,AB2C6,0.0,-2.948,0.0,3.924,4.948,4.067,5.111,-2.069,-4.032,-5.994,-92.356,1.3877787807814457e-17,0.0,2.033
Nb4S12Cl2,p-1,AB2C6,0.035,-0.812,0.0,0.391,0.865,0.40500000000000014,0.865,-4.851,-5.047,-5.243,-108.436,1.3877787807814457e-17,0.0,1.732
Nb4Se12Cl2,p-1,AB2C6,0.015,-0.728,0.0,0.625,1.081,0.642,1.0809999999999997,-4.399,-4.712,-5.024,-99.78,1.3877787807814457e-17,0.0,1.812
Nb4Te12Cl2,p-1,AB2C6,0.015,-0.488,0.0,0.749,1.182,0.78,1.185,-3.962,-4.336,-4.711,-92.121,1.3877787807814457e-17,0.0,1.951
Ta4S12Cl2,p-1,AB2C6,0.075,-0.78,0.0,0.546,1.01,0.546,1.01,-4.552,-4.825,-5.098,-105.807,1.3877787807814457e-17,0.0,1.773
Ta4Se12Cl2,p-1,AB2C6,0.04,-0.683,0.0,0.671,1.103,0.6709999999999999,1.103,-4.205,-4.541,-4.877,-96.919,1.3877787807814457e-17,0.0,1.837
Ta4Te12Cl2,p-1,AB2C6,0.017,-0.418,0.0,0.706,1.136,0.7109999999999999,1.136,-3.893,-4.246,-4.599,-88.818,1.3877787807814457e-17,0.0,1.969
Nb4Cr2S12,c2/m11,AB2C6,0.031,-0.924,1.0000000000000002,0.0,2.9379999999999997,0.0,2.939,-5.273666666666666,-5.501,-5.8759999999999994,-125.692,-0.17099999999999999,-0.043,2.195
Ta4Cr2S12,c2/m11,AB2C6,0.0,-0.96,1.0000000000000002,0.0,2.679,0.0,2.679,-4.957666666666666,-5.328,-5.9816666666666665,-124.299,0.107,1.263,2.199
I4Cu2O12,p2_111,AB2C6,0.03,-0.18999999999999995,1.0000000000000002,0.735,2.895,0.835,2.954,-5.024,-5.391,-5.758,-78.182,0.235,-0.076,1.705
In4ISe3Br2SCl,p1,ABCD2E3F4,0.045,-0.656,0.0,1.428,2.297,1.428,2.297,-4.994,-5.708,-6.422,-39.885,1.3877787807814457e-17,0.0,3.135
Nb4I2S12,p-1,AB2C6,0.049,-0.693,0.0,0.31800000000000006,0.8159999999999998,0.385,0.8199999999999998,-4.912,-5.071,-5.23,-105.67000000000002,1.3877787807814457e-17,0.0,1.823
Nb4I2Se12,p-1,AB2C6,0.019000000000000003,-0.623,0.0,0.577,1.033,0.641,1.041,-4.451,-4.739,-5.028,-97.275,1.3877787807814457e-17,0.0,1.886
